Gene,b3,b4,i1,i2,i1n,i2n,b3n,b4n,Start,Stop,Order,Strand,Length,Function,InsectFitness
3342,2480,4130,1010,1046,765,1046,590,1075,3634155,3635075,3342,-,921,hypothetical protein,0.919381557150745
339,8806,9417,2576,3001,1951,3001,2103,2453,354686,355858,339,+,1173,beta-lyase (EC 4.4.1.8) (CBL) (Beta-cystathionase) (Cysteine lyase) / Maltose regulon modulator,0.920032310177706
2653,3690,3121,1140,973,864,973,880,812,2865265,2866209,2653,+,945,kinase (EC 2.7.1.45),0.921066956995101
500,1705,230,314,269,238,269,407,60,499930,500793,500,-,864,thioesterase II (EC 3.1.2.-),0.921104536489152
2899,2876,1106,784,462,594,462,686,288,3137273,3138040,2899,-,768,rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-),0.922348484848485
864,93,145,66,14,51,14,22,38,910591,911031,864,+,441,hypothetical protein,0.923076923076923
2586,10099,10706,3398,3051,2575,3051,2409,2786,2791832,2793043,2586,+,1212,probable transporter,0.923391397084963
1835,3379,2345,1781,183,1349,183,805,610,1993938,1995665,1835,+,1728,synthase large subunit (EC 2.2.1.6),0.923629242819843
3993,5754,6700,2188,1712,1657,1712,1370,1744,4395294,4396205,3993,-,912,putative LysR-type transcriptional regulator,0.924309884238646
56,926,1321,425,290,322,290,221,345,62919,63248,56,-,330,protein,0.924836601307189
1079,760,364,142,191,107,191,181,95,1143099,1145840,1079,-,2742,protein,0.926174496644295
2807,17562,17305,6333,4583,4796,4583,4186,4508,3018543,3028817,2807,+,10275,CoA-acyl carrier protein transacylase (EC 2.3.1.39),0.926964495148737
1367,410,807,276,122,209,122,98,210,1477164,1477508,1367,-,345,protein,0.930513595166163
1503,140,129,40,42,30,42,33,34,1636805,1637302,1503,-,498,protein YchJ,0.930555555555556
2344,207,124,32,63,24,63,49,32,2561684,2562937,2344,-,1254,"synthase, KASII (EC 2.3.1.179)",0.931034482758621
3826,1903,1931,619,557,470,557,454,504,4181820,4183568,3826,-,1749,genome; segment 14/17,0.932814021421616
2834,1159,3694,1502,190,1137,190,276,962,3071560,3072183,2834,+,624,protein; Some similarities with the N-terminal region of phosphatidylserine synthase,0.93293142426526
2592,17870,29633,9806,5403,7425,5403,4261,7711,2798999,2800342,2592,+,1344,glutamate dehydrogenase (EC 1.4.1.4),0.933270969753664
3587,2406,1376,453,654,344,654,573,359,3908890,3910332,3587,-,1443,acyl-CoA reductase (EC 1.2.1.50),0.933867735470942
389,13583,11345,4281,3372,3244,3372,3239,2952,393733,396177,389,-,2445,plasmid conjugative transfer pilus assembly protein TraC,0.935761789600967
200,1126,3297,802,596,608,596,269,858,206222,206920,200,-,699,transport system permease protein ModB (TC 3.A.1.8.1),0.936046511627907
1942,54,120,61,1,46,1,13,31,2111126,2111533,1942,-,408,hypothetical protein,0.936170212765957
4312,1039,1075,257,371,194,371,248,281,4799117,4799374,4312,+,258,protein,0.936283185840708
927,873,1858,443,404,334,404,207,484,965286,966401,927,+,1116,reductases (ferredoxin-NADPH reductases) family 1,0.936314363143631
3635,315,515,234,43,178,43,74,133,3960757,3961479,3635,-,723,bacteriophage tail fiber C-terminus,0.936651583710407
1330,356,657,146,162,111,162,85,171,1442209,1443474,1330,+,1266,"synthase, KASII (EC 2.3.1.179)",0.937728937728938
4084,297,1375,343,196,260,196,71,357,4535264,4536304,4084,+,1041,element protein,0.93859649122807
3995,4509,5636,1918,1253,1454,1253,1076,1466,4404511,4408941,3995,+,4431,probable insecticidal toxin,0.939046915404507
3031,2172,1263,517,507,392,507,517,328,3300809,3301600,3031,-,792,protein,0.939933259176863
3559,243,318,71,96,54,96,58,83,3885589,3885960,3559,+,372,lectin PA-I,0.94
774,4,118,0,34,0,34,1,31,837633,837839,774,-,207,protein,0.941176470588235
1680,2811,1034,497,622,376,622,671,270,1829929,1831044,1680,-,1116,methyltransferase,0.942885771543086
4285,1656,192,252,283,191,283,396,51,4764511,4767138,4285,+,2628,uncharacterized protein ydbH,0.943037974683544
3651,5604,1885,1318,935,1000,935,1337,491,3979426,3980025,3651,-,600,chain dehydrogenase,0.944702842377261
4009,559,1668,352,331,266,331,132,434,4432488,4433465,4009,-,978,"protein, related to known isonitrile synthases",0.948073701842546
777,3607,5054,1268,1331,961,1331,858,1315,839784,840329,777,+,546,"anhydrase, family 3",0.948080279232112
844,3954,1803,690,967,522,967,943,469,890687,892225,844,+,1539,transporter,0.948287441235729
4199,5525,5575,1580,1724,1198,1724,1318,1453,4684175,4685476,4199,-,1302,"[Alcaligin-like] biosynthetic enzyme (EC 1.14.13.59) @ Siderophore biosynthesis protein, monooxygenase",0.948323066392882
2595,3657,1951,762,876,576,876,872,507,2803680,2804894,2595,+,1215,integrase,0.949724517906336
3758,23494,11065,5059,5098,3829,5098,5606,2879,4105496,4107157,3758,+,1662,hydroxylase (EC 1.14.13.1),0.950487285762294
1365,187,1823,266,345,202,345,46,474,1475469,1475984,1365,-,516,peptidase dependent protein A precursor,0.950639853747715
2547,1892,790,868,32,658,32,451,206,2756034,2757017,2547,-,984,element protein,0.952173913043478
4401,210,501,131,90,99,90,50,130,4887785,4888945,4401,+,1161,"with glutathionylspermidine synthase (EC 6.3.1.8), group 1",0.952380952380952
1126,1095,1061,285,346,217,346,261,276,1194502,1195617,1126,-,1116,"division protein DivIC (FtsB), stabilizes FtsL against RasP cleavage",0.953818827708703
4493,27,219,33,41,25,41,6,57,4987478,4988203,4493,-,726,dehydrogenase iron-sulfur protein (EC 1.3.99.1),0.954545454545455
521,631,776,278,159,210,159,150,203,524648,525259,521,+,612,,0.956639566395664
3835,536,4141,650,767,492,767,127,1078,4202564,4204753,3835,+,2190,toxin transport protein,0.957108816521048
4313,2585,2560,745,776,564,776,617,666,4799376,4800557,4313,+,1182,protein,0.957462686567164
2657,10636,14201,3851,3586,2917,3586,2536,3692,2868237,2869124,2657,-,888,hypothetical protein,0.957711825311395
1092,299,1297,230,252,174,252,71,337,1161192,1161650,1092,-,459,hypothetical protein,0.957746478873239
3860,20,682,229,17,173,17,5,177,4228972,4229481,3860,-,510,E inhibitor RraA,0.957894736842105
3246,3709,405,653,540,494,540,885,106,3535287,3536807,3246,+,1521,aminopeptidase PepA (EC 3.4.11.1),0.958413926499033
592,3825,7701,1478,1919,1120,1919,912,2006,609639,610115,592,-,477,hypothetical protein,0.960184271141823
2669,13388,4794,2602,2641,1970,2641,3193,1248,2881427,2882023,2669,-,597,oxidoreductase component of anaerobic dehydrogenases; Chaperone protein TorD,0.963131641726307
3218,1546,1204,349,443,264,443,369,313,3500359,3500475,3218,-,117,protein,0.964639321074965
881,1255,1319,297,440,225,440,299,343,929999,930763,881,-,765,antitermination protein Q,0.965413533834587
2968,13875,6581,3451,2584,2614,2584,3309,1712,3225818,3228391,2968,-,2574,protein,0.965948441708349
4874,1454,2289,648,483,491,483,345,596,5393224,5393505,4874,+,282,protein,0.96611909650924
1156,1690,4652,932,956,706,956,401,1209,1230131,1232443,1156,-,2313,iron transport protein B,0.968712394705174
2145,6461,11480,2718,2608,2058,2608,1541,2987,2332346,2333011,2145,-,666,response regulator UvrY (= GacA = SirA),0.970424346335191
3172,676,938,275,212,207,212,162,245,3450151,3451221,3172,-,1071,2-epimerase (EC 5.1.3.14),0.971360381861575
3582,136,433,132,50,100,50,33,113,3903889,3904470,3582,-,582,protein,0.973333333333333
3398,3370,3751,1138,963,862,963,801,976,3696161,3696931,3398,-,771,protein,0.973698630136986
2171,166,869,87,207,66,207,39,227,2350474,2351316,2171,-,843,hypothetical protein,0.974358974358974
50,3,1182,160,196,121,196,1,308,55289,56215,50,-,927,synthase (EC 2.5.1.32),0.974763406940063
3939,14557,6377,3773,2401,2857,2401,3471,1659,4324246,4325439,3939,-,1194,probable transporter,0.97565614302016
4160,5,157,28,22,21,22,1,41,4644001,4644459,4160,-,459,hypothetical protein,0.976744186046512
3926,2283,48,357,298,270,298,544,12,4311112,4311528,3926,-,417,cell death toxin MazF like,0.97887323943662
3440,2617,803,522,454,395,454,623,209,3737063,3738628,3440,-,1566,protein AF_2205,0.979976442873969
69,420,405,113,124,85,124,100,105,76670,77470,69,-,801,restriction system protein,0.980861244019139
2636,8307,6938,2770,1762,2098,1762,1983,1806,2843587,2845176,2636,+,1590,(EC 3.5.2.6),0.98160621761658
2563,5581,656,1612,309,1222,309,1333,170,2770328,2771650,2563,-,1323,family protein,0.981711299804049
2666,3314,1166,566,686,428,686,791,303,2877447,2878019,2666,-,573,,0.982046678635548
4784,1755,590,212,421,160,421,418,153,5308764,5309687,4784,+,924,tail fiber protein,0.982788296041308
4201,1779,3175,642,788,485,788,425,827,4687229,4688005,4201,-,777,[Alcaligin-like] ferric reductase (1.6.99.14),0.983503534956795
2136,1520,828,321,343,243,343,362,216,2322902,2323819,2136,+,918,bacteriophage tail fiber C-terminus,0.986348122866894
639,8716,14015,4078,2714,3089,2714,2077,3649,662023,663414,639,-,1392,of the major facilitator superfamily,0.986731001206273
2791,174,589,90,129,68,129,42,153,3003300,3003449,2791,+,150,protein,0.989847715736041
3869,127,643,74,144,56,144,30,168,4238272,4239432,3869,+,1161,gamma-synthase (EC 2.5.1.48),0.99
4290,2711,964,634,423,480,423,646,250,4768625,4772383,4290,+,3759,RNA helicase HrpA (EC 3.6.4.13),0.992248062015504
2422,656,2626,387,554,293,554,158,684,2635472,2636650,2422,-,1179,aminotransferase (EC 2.6.1.1),0.99409681227863
3584,1202,220,174,213,132,213,286,57,3905820,3906797,3584,-,978,luciferase beta chain (EC 1.14.14.3),0.994202898550725
1174,17715,8734,6321,1745,4787,1745,4225,2272,1250634,1251158,1174,-,525,large exoprotein involved in heme utilization or adhesion of ShlA/HecA/FhaA family,0.99464176362523
3681,4619,5723,2296,868,1738,868,1102,1492,4010663,4011670,3681,+,1008,hypothetical protein,0.995395241749808
1729,249,1465,177,309,134,309,59,382,1878410,1879018,1729,+,609,permease,0.99548532731377
46,981,1074,290,298,220,298,235,281,50444,51406,46,+,963,5'-phosphate glycosidase,0.996138996138996
4676,317,808,177,152,134,152,75,210,5194834,5197155,4676,+,2322,transglycosylase (EC 2.4.2.-) & transpeptidase PBP-1C,0.996503496503496
4625,11849,9409,3183,2867,2412,2867,2826,2450,5117841,5119124,4625,-,1284,transport system permease protein OppC (TC 3.A.1.5.1),0.999431710551241
861,1083,545,196,252,149,252,259,142,909155,909952,861,+,798,"isomerase yddE, PhzC-PhzF family",1
863,1,5,3,0,2,0,0,2,910431,910559,863,+,129,hypothetical protein,1
1715,21,138,14,30,11,30,5,36,1864622,1866898,1715,-,2277,Clp protease ATP-binding subunit ClpA,1
3389,0,12,0,3,0,3,0,3,3687533,3688186,3389,+,654,cross-reacting protein 27A,1
3657,22,0,6,0,5,0,5,0,3983427,3983823,3657,+,397,membrane protein,1
4033,2,8,0,2,0,2,0,2,4461936,4462577,4033,-,642,cyclohydrolase I (EC 3.5.4.16) type 1,1
4259,171,18,36,19,27,19,41,5,4742202,4743062,4259,-,861,"repressor HexR, RpiR family",1
4725,346,545,262,27,198,27,83,142,5249981,5250094,4725,+,114,protein,1
1085,8101,5735,2537,1491,1921,1491,1933,1493,1152969,1155929,1085,-,2961,genome; segment 6/17,1.00410316529895
1735,3261,1647,542,790,410,790,777,429,1885270,1886124,1735,+,855,protein; Unknown protein,1.005
447,31888,15004,7137,6003,5405,6003,7606,3904,447859,449292,447,-,1434,plasmid conjugative transfer pilus assembly protein TraH,1.00894109396914
1360,47,608,157,50,118,50,12,158,1472009,1472689,1360,-,681,hypothetical protein,1.01190476190476
426,3756,4187,1300,977,985,977,896,1091,431280,432134,426,-,855,protein,1.01274209989806
70,8623,9146,3334,1852,2527,1852,2054,2381,77488,82578,70,-,5091,division protein FtsK,1.01278830783284
261,3372,3581,1230,779,932,779,805,933,264908,266125,261,-,1218,protein,1.01578024547049
2607,4983,2057,1019,923,771,923,1188,535,2816672,2817493,2607,+,822,protein product,1.01711924439197
1480,4563,1715,660,1009,500,1009,1088,447,1612041,1612811,1480,-,771,pseudouridine synthase C (EC 4.2.1.70),1.01722995361166
4153,5358,3176,1413,998,1070,998,1279,826,4635986,4637932,4153,+,1947,"alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",1.0178916827853
4190,1858,1357,401,477,304,477,443,352,4677520,4677972,4190,-,453,protein,1.0179257362356
1073,862,990,272,248,206,248,204,259,1136260,1137630,1073,-,1371,tail sheath protein FI,1.01982378854626
1410,1706,2542,559,622,423,622,406,661,1527037,1527195,1410,+,159,protein,1.02105263157895
3299,3025,395,601,351,455,351,721,103,3592203,3594188,3299,-,1986,sulfatase (EC 3.1.6.-),1.02233250620347
344,4,167,0,42,0,42,0,43,359712,360155,344,-,444,protein,1.02380952380952
3757,1138,586,229,238,175,238,271,152,4104760,4105455,3757,+,696,"methyltransferase PrmC, methylates polypeptide chain release factors RF1 and RF2",1.02421307506053
2206,1497,1608,318,517,240,517,357,419,2397006,2398121,2206,-,1116,"synthase, KASII (EC 2.3.1.41)",1.02509907529723
2900,3556,244,1068,80,809,80,848,64,3138133,3140577,2900,-,2445,exoribonuclease RNase R,1.02587176602925
3677,16702,14561,5714,3241,4326,3241,3984,3788,4005407,4006909,3677,-,1503,protein ImpC,1.0270913175631
2415,84,640,211,23,159,23,20,167,2629194,2629940,2415,+,747,protein; Unknown protein,1.02747252747253
4432,94,677,59,147,45,147,22,176,4913136,4913300,4432,+,165,outer membrane secretion protein - Rhodobacter capsulatus,1.03125
1728,5043,1507,1095,715,830,715,1203,392,1877624,1877884,1728,+,261,1,1.03236245954693
4010,1826,4079,852,801,646,801,435,1061,4434240,4437686,4010,-,3447,coupling factor,1.03386316516932
1584,153,308,46,78,35,78,37,80,1742927,1743124,1584,+,198,protein,1.0353982300885
429,12705,12635,3851,3181,2916,3181,3030,3288,433798,433959,429,+,162,protein,1.0362473347548
2211,3231,5574,1063,1337,805,1337,771,1451,2401664,2402440,2211,-,777,dehydrogenase/reductase SDR,1.03734827264239
2025,1488,1303,326,422,246,422,355,339,2216495,2218027,2025,-,1533,synthetase [glutamine-hydrolyzing] (EC 6.3.5.4),1.03892215568862
1586,232,590,39,170,30,170,54,154,1743346,1744542,1586,-,1197,hypothetical protein,1.04
1653,2254,2898,739,678,559,678,536,753,1808561,1809670,1653,-,1110,D protein,1.04203718674212
1277,7961,8189,3516,1194,2662,1194,1898,2132,1376647,1377870,1277,+,1224,probable transporter,1.0451244813278
2627,8717,11004,3124,2356,2366,2356,2077,2864,2832608,2833561,2627,+,954,protein; Unknown protein,1.04637865311309
259,5308,3118,1063,1180,805,1180,1266,812,262736,264151,259,-,1416,resistance protein B,1.04685138539043
1786,698,1509,602,77,456,77,166,392,1939194,1940294,1786,+,1101,"oxidoreductases, Old Yellow Enzyme family",1.046904315197
3740,1240,1893,404,447,306,447,296,493,4080294,4082339,3740,-,2046,protein,1.04780876494024
2453,1332,434,297,186,225,186,318,113,2666052,2666330,2453,-,279,III secretion cytoplasmic plug protein (LcrG),1.04866180048662
4458,1280,1145,255,381,194,381,305,298,4947467,4948921,4458,+,1455,transporter,1.04869565217391
4709,3366,7768,1890,1255,1432,1255,802,2021,5231454,5232599,4709,+,1146,protein,1.05061406773353
1449,102,701,160,76,121,76,24,183,1578655,1579053,1449,+,399,RcsF,1.0507614213198
1043,4375,2613,850,993,646,993,1042,682,1097990,1100347,1043,-,2358,genome; segment 6/17,1.05186089078707
2194,8750,10997,3058,2384,2316,2384,2086,2862,2382769,2383899,2194,-,1131,protein,1.05276595744681
4177,858,261,155,141,118,141,204,69,4660283,4661158,4177,-,876,(EC 3.5.3.1),1.05405405405405
2631,8443,19924,3395,4257,2571,4257,2011,5187,2837043,2838632,2631,+,1590,(EC 3.5.2.6),1.05418863503222
1676,561,382,148,109,112,109,134,99,1824613,1825416,1676,-,804,capsid scaffolding protein,1.05429864253394
1933,12066,3982,1785,2358,1351,2358,2877,1036,2101551,2102960,1933,-,1410,hypothetical protein,1.05500134807226
74,346,120,42,75,32,75,81,32,87059,87271,74,+,213,hypothetical protein,1.05607476635514
4801,911,903,296,200,226,200,217,234,5320424,5320729,4801,-,306,protein,1.05868544600939
3095,4455,5360,1839,925,1392,925,1062,1391,3366390,3368057,3095,-,1668,hydroxylase (EC 1.14.13.1),1.05869659041864
541,1108,1977,331,483,252,483,264,515,549294,549914,541,+,621,synthase eubacterial/eukaryotic (EC 2.5.1.9),1.05986394557823
997,1279,2334,485,494,367,494,305,608,1045188,1045565,997,+,378,(EC 2.7.7.-),1.06039488966318
2924,967,1539,431,269,327,269,231,401,3165091,3165354,2924,-,264,hypothetical protein,1.06040268456376
3687,945,412,88,246,67,246,225,107,4020221,4020427,3687,-,207,element protein,1.06070287539936
30,2896,2108,624,696,472,696,691,548,37062,37487,30,+,426,fiber assembly protein,1.06078767123288
1654,1216,426,129,278,98,278,289,111,1809667,1810128,1654,-,462,tail protein,1.06382978723404
4281,291,543,249,8,189,8,69,141,4761169,4761810,4281,+,642,genome; segment 8/17,1.06598984771574
2975,249,2116,451,230,342,230,60,551,3233348,3233617,2975,+,270,protein,1.06818181818182
2614,23485,4458,3705,3524,2806,3524,5601,1161,2819892,2820011,2614,-,120,protein,1.06824644549763
2464,3433,1720,1520,34,1151,34,819,447,2674446,2675375,2464,+,930,"III secretion inner membrane protein (YscQ,homologous to flagellar export components)",1.06835443037975
3814,2434,2729,538,799,408,799,580,710,4164449,4165054,3814,-,606,hypothetical protein,1.06876553438277
4686,2,341,0,83,0,83,0,89,5206915,5207232,4686,-,318,hypothetical protein,1.07228915662651
2202,6206,5878,1738,1489,1317,1489,1479,1531,2392536,2393690,2202,-,1155,dipeptidyl aminopeptidase,1.07270135424091
4671,1761,967,352,358,268,358,420,252,5187901,5188704,4671,+,804,dependent hydrolase,1.07348242811502
3656,2214,876,403,399,305,399,528,228,3983092,3983403,3656,+,312,protein (antitoxin to VapC),1.07386363636364
677,1547,114,365,94,277,94,369,30,697131,698387,677,+,1257,transport protein,1.07547169811321
3045,2312,2483,639,626,484,626,551,645,3312127,3314085,3045,+,1959,protein,1.07747747747748
67,162,1893,508,106,385,106,37,493,73820,75001,67,+,1182,protein,1.07942973523422
2054,7333,2402,1062,1395,804,1395,1749,625,2242359,2242829,2054,-,471,"peroxidase, Bcp-type (EC 1.11.1.15)",1.07958162801273
2824,1,573,81,77,61,77,0,149,3059745,3060176,2824,-,432,hypothetical protein,1.07971014492754
2501,661,2243,409,375,310,375,157,585,2712878,2715049,2501,-,2172,membrane protein YPO2297,1.08321167883212
29,5950,4031,1269,1311,960,1311,1418,1050,36223,37059,29,+,837,protein; Some similarities with the N-terminal region of unknown bacteriophage protein,1.08674592690445
2411,3737,3564,968,938,733,938,890,926,2625586,2626464,2411,+,879,protein; Unknown protein,1.08677438659485
1478,3819,5771,1144,1352,866,1352,912,1501,1609689,1610138,1478,-,450,flavoprotein YqcA (clustered with tRNA pseudouridine synthase C),1.08791704238052
